x,y
7851,61638201
-14237,202692169
6497,42211009
13197,174160809
-5420,29376400
-16594,275360836
5295,28037025
1652,2729104
-9672,93547584
6939,48149721
18442,340107364
-9724,94556176
-4261,18156121
14555,211848025
11443,130942249
12658,160224964
-565,319225
18769,352275361
14084,198359056
-825,680625
-15061,226833721
12603,158835609
7634,58277956
5415,29322225
448,200704
-182,33124
-4283,18344089
-16136,260370496
8343,69605649
637,405769
-6317,39904489
4766,22714756
2869,8231161
724,524176
15219,231617961
14952,223562304
-10093,101868649
-3243,10517049
-19924,396965776
-3185,10144225
-9885,97713225
-16290,265364100
12625,159390625
-2364,5588496
12772,163123984
1937,3751969
9789,95824521
-18894,356983236
1071,1147041
10402,108201604
-2212,4892944
-2037,4149369
16194,262245636
3900,15210000
-1214,1473796
-4228,17875984
-10453,109265209
-4807,23107249
6345,40259025
-7968,63489024
-3810,14516100
9102,82846404
-8389,70375321
-908,824464
-17655,311699025
-7655,58599025
-3628,13162384
-17264,298045696
-15981,255392361
7138,50951044
-19229,369754441
-687,471969
8610,74132100
-9665,93412225
-2445,5978025
-16275,264875625
-4805,23088025
10385,107848225
-5099,25999801
12780,163328400
-9900,98010000
-12272,150601984
9398,88322404
-16078,258502084
5683,32296489
-10303,106151809
3657,13373649
15559,242082481
-2447,5987809
-11354,128913316
-5311,28206721
-578,334084
3858,14884164
2144,4596736
-12950,167702500
2267,5139289
-9779,95628841
6222,38713284
-18161,329821921
-2750,7562500
-989,978121
5425,29430625
2472,6110784
-14579,212547241
9175,84180625
-19120,365574400
5948,35378704
11359,129026881
15984,255488256
13317,177342489
16387,268533769
-13998,195944004
-7290,53144100
-14173,200873929
-12849,165096801
19408,376670464
10666,113763556
15344,235438336
17788,316412944
12729,162027441
-6824,46566976
-15265,233020225
-10908,118984464
839,703921
15529,241149841
-10963,120187369
-17231,296907361
16155,260984025
3558,12659364
-1866,3481956
2615,6838225
18360,337089600
8499,72233001
-7392,54641664
-11893,141443449
15094,227828836
16732,279959824
15565,242269225
-167,27889
9274,86007076
3255,10595025
14852,220581904
12277,150724729
8771,76930441
-19686,387538596
-13085,171217225
17086,291931396
659,434281
-14402,207417604
9305,86583025
-14023,196644529
1332,1774224
-9411,88566921
-6289,39551521
-4440,19713600
345,119025
-18614,346480996
-18291,334560681
18139,329023321
12505,156375025
-6991,48874081
-14219,202179961
17542,307721764
4099,16801801
9754,95140516
8506,72352036
12308,151486864
1000,1000000
14415,207792225
14805,219188025
-18347,336612409
-12145,147501025
36,1296
10290,105884100
-12567,157929489
-6015,36180225
-18214,331749796
-7954,63266116
18148,329349904
18079,326850241
-17538,307581444
-12041,144985681
16824,283046976
-9780,95648400
-11413,130256569
8553,73153809
14604,213276816
19561,382632721
-13200,174240000
-13876,192543376
-13577,184334929
13802,190495204
12345,152399025
-10487,109977169
18042,325513764
-10724,115004176
16187,262018969
13716,188128656
-3774,14243076
-8931,79762761
3154,9947716
11121,123676641
4451,19811401
17488,305830144
-12252,150111504
-9924,98485776
-14375,206640625
-10097,101949409
-13105,171741025
16785,281736225
-3414,11655396
15566,242300356
1611,2595321
-2106,4435236
-9028,81504784
3162,9998244
-124,15376
-6930,48024900
1114,1240996
17868,319265424
12760,162817600
12588,158457744
5910,34928100
-13134,172501956
-6390,40832100
1795,3222025
1938,3755844
16628,276490384
2100,4410000
-12357,152695449
15868,251793424
9365,87703225
-19257,370832049
-10782,116251524
-3930,15444900
-12330,152028900
-9723,94536729
-14095,198669025
13472,181494784
10162,103266244
-4162,17322244
-16661,277588921
6212,38588944
-12219,149303961
6318,39917124
-12586,158407396
5318,28281124
7124,50751376
-17602,309830404
5072,25725184
6237,38900169
11374,129367876
12885,166023225
-5686,32330596
-11134,123965956
-16265,264550225
-3130,9796900
-11561,133656721
-1758,3090564
1521,2313441
17013,289442169
2848,8111104
-2915,8497225
-10266,105390756
-7869,61921161
15685,246019225
-16114,259660996
11568,133818624
-2962,8773444
-18085,327067225
3937,15499969
-13311,177182721
9343,87291649
1393,1940449
3225,10400625
-13041,170067681
16415,269452225
-1058,1119364
-8630,74476900
7822,61183684
-8535,72846225
18878,356378884
18082,326958724
-16061,257955721
13359,178462881
-5920,35046400
15418,237714724
-3538,12517444
7711,59459521
5774,33339076
-4234,17926756
3414,11655396
-14407,207561649
-17023,289782529
19825,393030625
9253,85618009
-5715,32661225
5401,29170801
2170,4708900
16840,283585600
-18555,344288025
15953,254498209
6771,45846441
9533,90878089
10566,111640356
5888,34668544
8759,76720081
-7867,61889689
5706,32558436
-8333,69438889
14141,199967881
-2143,4592449
-14726,216855076
-11860,140659600
13495,182115025
4003,16024009
2498,6240004
-5176,26790976
10125,102515625
1223,1495729
-4626,21399876
17911,320803921
-14869,221087161
1963,3853369
-19684,387459856
19429,377486041
6595,43494025
-18962,359557444
-19085,364237225
-121,14641
-18602,346034404
-8162,66618244
-2534,6421156
13691,187443481
-8684,75411856
4909,24098281
6193,38353249
-4830,23328900
-9130,83356900
4892,23931664
-4206,17690436
-15271,233203441
-18635,347263225
-16487,271821169
9034,81613156
7298,53260804
-9208,84787264
-10135,102718225
-1677,2812329
-12659,160250281
-16375,268140625
1293,1671849
-16870,284596900
387,149769
8568,73410624
6191,38328481
12290,151044100
-13107,171793449
12821,164378041
867,751689
-1690,2856100
-5742,32970564
-9946,98922916
15451,238733401
-15739,247716121
-14340,205635600
-12289,151019521
-10056,101123136
7612,57942544
-14494,210076036
-8292,68757264
-2919,8520561
10176,103550976
-17196,295702416
2183,4765489
-14447,208715809
5490,30140100
-14794,218862436
-6670,44488900
4264,18181696
-17561,308388721
-10575,111830625
-12196,148742416
15456,238887936
-16756,280763536
4929,24295041
13318,177369124
-7660,58675600
-16945,287133025
8584,73685056
13237,175218169
16148,260757904
1571,2468041
-3417,11675889
-19642,385808164
-17596,309619216
-2747,7546009
13116,172029456
19430,377524900
-7114,50608996
-9316,86787856
-12892,166203664
-6596,43507216
-5656,31990336
14432,208282624
-14050,197402500
-5554,30846916
-13422,180150084
-7680,58982400
-5522,30492484
3919,15358561
16924,286421776
-11341,128618281
11926,142229476
-2604,6780816
9992,99840064
-1318,1737124
17673,312334929
10211,104264521
12822,164403684
-126,15876
-16789,281870521
-17120,293094400
8780,77088400
12635,159643225
-16436,270142096
-2983,8898289
-18146,329277316
-8422,70930084
-9502,90288004
-710,504100
-10828,117245584
10942,119727364
-8453,71453209
19807,392317249
4399,19351201
-1737,3017169
2373,5631129
-526,276676
6153,37859409
4235,17935225
18756,351787536
3525,12425625
-3405,11594025
-7423,55100929
-15264,232989696
4248,18045504
551,303601
16664,277688896
15207,231252849
-17396,302620816
-17013,289442169
-15942,254147364
-13742,188842564
5515,30415225
-15839,250873921
9128,83320384
-9977,99540529
-8753,76615009
-3420,11696400
8122,65966884
14274,203747076
3704,13719616
-19312,372953344
3241,10504081
14684,215619856
53,2809
4282,18335524
-3419,11689561
951,904401
17896,320266816
-10355,107226025
-3393,11512449
-16876,284799376
11742,137874564
-9027,81486729
-1194,1425636
6369,40564161
19377,375468129
-4556,20757136
15245,232410025
-16509,272547081
13977,195356529
6770,45832900
8528,72726784
8283,68608089
1705,2907025
5151,26532801
-8246,67996516
2558,6543364
13304,176996416
-1168,1364224
-11362,129095044
-4135,17098225
-18562,344547844
8164,66650896
14150,200222500
-17829,317873241
10408,108326464
16768,281165824
7464,55711296
-14427,208138329
9612,92390544
-19101,364848201
-16759,280864081
-15068,227044624
14845,220374025
-4366,19061956
12883,165971689
-12104,146506816
12637,159693769
13329,177662241
3715,13801225
790,624100
925,855625
-8900,79210000
16149,260790201
15841,250937281
13600,184960000
-6771,45846441
2465,6076225
-11740,137827600
-14610,213452100
-19299,372451401
-5711,32615521
-12983,168558289
-194,37636
-1452,2108304
-6938,48135844
8431,71081761
-6268,39287824
-8073,65173329
2148,4613904
-14693,215884249
-7778,60497284
4572,20903184
-4421,19545241
-4246,18028516
-1838,3378244
-732,535824
10156,103144336
13332,177742224
7481,55965361
-1627,2647129
12943,167521249
2796,7817616
-13493,182061049
16501,272283001
-19877,395095129
17630,310816900
17415,303282225
-3699,13682601
-17434,303944356
48,2304
-14131,199685161
17718,313927524
-8555,73188025
-4050,16402500
907,822649
18144,329204736
-12158,147816964
-8020,64320400
13762,189392644
-10907,118962649
-18790,353064100
13615,185368225
4397,19333609
-2771,7678441
-18064,326308096
-15406,237344836
-9692,93934864
8592,73822464
13142,172712164
18919,357928561
-6747,45522009
19250,370562500
10633,113060689
-17453,304607209
334,111556
9578,91738084
6621,43837641
-5666,32103556
-17040,290361600
-6838,46758244
-18571,344882041
-14323,205148329
9105,82901025
9276,86044176
-15640,244609600
-16138,260435044
-1408,1982464
-1984,3936256
1471,2163841
-15617,243890689
13064,170668096
-2102,4418404
17563,308458969
1717,2948089
-10026,100520676
-6795,46172025
-1232,1517824
-2968,8809024
-6295,39627025
6768,45805824
-5213,27175369
-12488,155950144
16406,269156836
-14080,198246400
18291,334560681
-15485,239785225
15995,255840025
-1258,1582564
9107,82937449
2889,8346321
4459,19882681
6539,42758521
11146,124233316
8770,76912900
-1969,3876961
2983,8898289
2189,4791721
-9596,92083216
-18504,342398016
3479,12103441
15009,225270081
4838,23406244
9661,93334921
18482,341584324
-2596,6739216
-11405,130074025
14683,215590489
5483,30063289
-19293,372219849
2779,7722841
1340,1795600
-512,262144
2399,5755201
7858,61748164
-5818,33849124
-5565,30969225
-14947,223412809
-2543,6466849
16209,262731681
-5691,32387481
14507,210453049
16206,262634436
4773,22781529
11400,129960000
-5567,30991489
3483,12131289
11598,134513604
9494,90136036
-13225,174900625
-9718,94439524
-13081,171112561
18605,346146025
-5435,29539225
10695,114383025
1228,1507984
-13868,192321424
18674,348718276
-5569,31013761
783,613089
-18802,353515204
14797,218951209
5834,34035556
7206,51926436
-9175,84180625
8841,78163281
-10736,115261696
13443,180714249
18409,338891281
17122,293162884
1476,2178576
-12777,163251729
-15954,254530116
-2838,8054244
5063,25633969
-2348,5513104
-2299,5285401
-13280,176358400
6097,37173409
2932,8596624
-16386,268500996
-7621,58079641
-11042,121925764
2730,7452900
6691,44769481
-7751,60078001
-3092,9560464
-15295,233937025
16295,265527025
11415,130302225
-12484,155850256
-16906,285812836
7488,56070144
-13337,177875569
8595,73874025
12256,150209536
-4564,20830096
5645,31866025
-11730,137592900
19544,381967936
-13940,194323600
-17900,320410000
7423,55100929
4058,16467364
-7912,62599744
-8302,68923204
-2150,4622500
-691,477481
-15917,253350889
11679,136399041
-17959,322525681
1566,2452356
-11443,130942249
-11654,135815716
8090,65448100
-16203,262537209
-10385,107848225
-16297,265592209
12647,159946609
15470,239320900
6229,38800441
-17063,291145969
9792,95883264
7925,62805625
16669,277855561
-17389,302377321
-18159,329749281
4639,21520321
-19144,366492736
18653,347934409
-6630,43956900
-3123,9753129
4748,22543504
-11225,126000625
-30,900
-1772,3139984
-9770,95452900
19794,391802436
15334,235131556
1617,2614689
8566,73376356
19668,386830224
5763,33212169
24,576
-7383,54508689
8843,78198649
-19195,368448025
7791,60699681
8577,73564929
-11392,129777664
-19105,365001025
14468,209323024
11225,126000625
2567,6589489
-18563,344584969
-14998,224940004
286,81796
983,966289
17824,317694976
6794,46158436
13938,194267844
5836,34058896
-18675,348755625
3325,11055625
-19580,383376400
-6380,40704400
10719,114896961
-18745,351375025
-14176,200958976
14235,202635225
-4430,19624900
14173,200873929
-868,753424
-3050,9302500
-11578,134050084
-16586,275095396
-14197,201554809
-11631,135280161
2953,8720209
13252,175615504
19515,380835225
-14022,196616484
-18436,339886096
-3952,15618304
14582,212634724
3279,10751841
-10914,119115396
17119,293060161
15899,252778201
-5936,35236096
16164,261274896
18253,333172009
13102,171662404
5697,32455809
-8687,75463969
18039,325405521
-19809,392396481
15265,233020225
6379,40691641
-16400,268960000
9638,92891044
-12979,168454441
-18377,337714129
13888,192876544
15390,236852100
-3554,12630916
-12271,150577441
-11020,121440400
16800,282240000
13602,185014404
10607,112508449
-2911,8473921
-8854,78393316
9431,88943761
12722,161849284
-14939,223173721
-17309,299601481
9204,84713616
4739,22458121
12414,154107396
1699,2886601
-5891,34703881
-17885,319873225
6494,42172036
-18587,345476569
-5990,35880100
-5385,28998225
-14324,205176976
-15391,236882881
-15200,231040000
-14847,220433409
4896,23970816
-7608,57881664
19859,394379881
10396,108076816
6559,43020481
14708,216325264
1158,1340964
-17212,296252944
-17272,298321984
9293,86359849
8354,69789316
10471,109641841
15445,238548025
12604,158860816
814,662596
18694,349465636
-10362,107371044
-6302,39715204
-17765,315595225
-12756,162715536
-11658,135908964
19141,366377881
-8019,64304361
-4776,22810176
-15401,237190801
-5055,25553025
-4301,18498601
10045,100902025
8374,70123876
-5016,25160256
-5619,31573161
-19082,364122724
6873,47238129
12480,155750400
17085,291897225
-7372,54346384
-9021,81378441
-15705,246647025
-6432,41370624
-5036,25361296
-4426,19589476
3827,14645929
14804,219158416
-8959,80263681
-13961,194909521
-17168,294740224
-5868,34433424
17392,302481664
14075,198105625
-14083,198330889
-6039,36469521
-6271,39325441
4970,24700900
-6749,45549001
13127,172318129
-2754,7584516
2897,8392609
-16481,271623361
1204,1449616
-11041,121903681
11070,122544900
-13925,193905625
-11169,124746561
7949,63186601
-273,74529
-13709,187936681
12327,151954929
-11803,139310809
-11081,122788561
-11138,124055044
-11112,123476544
-9749,95043001
-11992,143808064
-8904,79281216
6325,40005625
-16032,257025024
11363,129117769
-3160,9985600
18438,339959844
-5296,28047616
19697,387971809
14342,205692964
7150,51122500
7016,49224256
-11571,133888041
3193,10195249
-5484,30074256
3776,14258176
-15157,229734649
-10009,100180081
-14332,205406224
-1679,2819041
16276,264908176
-16330,266668900
1157,1338649
-8790,77264100
-3739,13980121
-9670,93508900
-9380,87984400
-18765,352125225
-15316,234579856
11041,121903681
4338,18818244
-9078,82410084
7973,63568729
12982,168532324
-10092,101848464
-473,223729
-19681,387341761
8314,69122596
7914,62631396
9845,96924025
723,522729
11430,130644900
238,56644
-2422,5866084
8879,78836641
-18704,349839616
4521,20439441
-12874,165739876
-8014,64224196
9956,99121936
-10981,120582361
367,134689
194,37636
4114,16924996
-365,133225
-155,24025
-1274,1623076
17572,308775184
-8625,74390625
-3359,11282881
-1688,2849344
-3915,15327225
11556,133541136
13249,175536001
-16063,258019969
18273,333902529
-7811,61011721
29,841
-3424,11723776
17032,290089024
2500,6250000
691,477481
3177,10093329
19361,374848321
16548,273836304
-5361,28740321
4887,23882769
2793,7800849
-17255,297735025
-16874,284731876
-13307,177076249
12259,150283081
-14045,197262025
17566,308564356
-2289,5239521
-11963,143113369
-7583,57501889
2554,6522916
-17271,298287441
-15636,244484496
-1957,3829849
-7514,56460196
7001,49014001
-6472,41886784
-8693,75568249
16862,284327044
9201,84658401
-14488,209902144
-6248,39037504
13086,171243396
-17588,309337744
-3072,9437184
11937,142491969
-14974,224220676
-17436,304014096
12354,152621316
-16504,272382016
9237,85322169
9602,92198404
2871,8242641
-10263,105329169
8009,64144081
-7204,51897616
9857,97160449
-5309,28185481
8278,68525284
-12759,162792081
15840,250905600
-18307,335146249
-17626,310675876
3672,13483584
-11035,121771225
-2346,5503716
-17914,320911396
-14921,222636241
-19650,386122500
5495,30195025
1514,2292196
-15241,232288081
-17754,315204516
-16773,281333529
-12852,165173904
149,22201
1599,2556801
5068,25684624
6362,40475044
1397,1951609
13220,174768400
18261,333464121
-17332,300398224
877,769129
12009,144216081
12171,148133241
13861,192127321
-7960,63361600
-18468,341067024
-18592,345662464
-10148,102981904
9114,83064996
5643,31843449
-13545,183467025
10132,102657424
-13382,179077924
17677,312476329
-17311,299670721
9620,92544400
-11378,129458884
7348,53993104
9544,91087936
